question_id,question_content_sha256,sample_id,source_index,category,resolved_evidence_count,unresolved_evidence_count,complete_evaluable,evidence_episodes,flat_complete,tiered_complete,flat_any,tiered_any,flat_delivered,tiered_delivered,flat_chars,tiered_chars,tiered_recency,tiered_k,tiered_coverage,tiered_dropped,tiered_evidence_delivered,tiered_evidence_tiers,flat_evidence_delivered,flat_best_evidence_rank,flat_worst_evidence_rank,flat_budget_chars,tiered_budget_chars
95e52b27923c42a58fe4600e22febd511a735b0b929e85db8f296fe227c21406,95babd54a86cd8bac4d2db0b6a04daf374eebbe60629e355dc653063428fb0f6,conv-47,74,4,1,0,True,1,True,True,True,True,91,96,31992,31996,32,56,8,21,1,k,1,7,7,32000,32000
5229e38e13238dd721f4de47dae8fb5df9604a321802c55ab3680fef8c62df79,8d3cc8b65d2ead2a91d761234792068cc323446d6b3dd89e03aee59ecd8d9674,conv-47,75,4,1,0,True,1,True,True,True,True,93,96,31978,31967,32,63,1,21,1,k,1,6,6,32000,32000
eca6a371313f48a654d2fb5a77693626897985a24c9e30829f16f3b414f31b12,4df44bfa9057fdef0792440064517a730cbc49bb1be23622f0084182e4903176,conv-47,76,4,1,0,True,1,True,True,True,True,101,105,31997,31924,32,73,0,169,1,k,1,2,2,32000,32000
e40211091adea159af6ee819677aeba4fd07194ce142322d15740f2bd21b2ee6,b3011be6c74679f7678639f09ecb63be715b76e24721d941edab53cfc550e81e,conv-47,77,4,1,0,True,1,True,True,True,True,99,103,31955,31875,32,71,0,37,1,k,1,71,71,32000,32000
b3688ffc07f19ccc93f20af98c54634fa2f15f1d473ed5bdf2d8bda922964f79,27e5d5d3bc9fd796ae462a0111ff4ec60025d3960e060a5b99ad372a322019be,conv-47,78,4,1,0,True,1,True,True,True,True,114,113,31952,31935,32,25,56,24,1,k,1,4,4,32000,32000
5b230b31039f87e45379219fd0cd9c763712b580ca94fed660551b4ff5cb673c,9b444af0149c1b0b861d239f88e2fb515c7d13ce2e4f74c4f5bd3d43a698a68c,conv-47,79,4,1,0,True,1,True,True,True,True,122,119,31932,31822,32,48,39,22,1,k,1,2,2,32000,32000
6fe956f231da63d69d20462ed9e0d77a1d7d2f2bd3c6e0c0841d05e672ef5362,43ea018a36fb2d3b8c8bee5018c60f81145c05aa21ab74954c42322ea13ea404,conv-47,80,4,1,0,True,1,True,True,True,True,98,100,31953,31937,32,68,0,25,1,k,1,1,1,32000,32000
56a19fd2e23f837228fa88754c2f014a3095a37b540dfe379d58d37d71517bda,e185decf1df07f5dc459cbbe11d42d478dbba8df3c52cf411cf771a08d6d1e96,conv-47,81,4,1,0,True,1,True,True,True,True,90,99,31927,31994,32,67,0,48,1,k,1,4,4,32000,32000
835bcd0e131818a47429ec3854f68be4f67091d8748c4325fd01d6e019b72ed5,3743d2e9b80aec6c99345d70f4b7006a03cc66294db0f01f6103b1584c24e3bc,conv-47,82,4,1,0,True,1,True,True,True,True,112,110,31966,31933,32,12,66,22,1,coverage,1,72,72,32000,32000
ef1f81daf9183393fee8ae1b90f26ccd9137a7b2fd32e00f29d0ba7619a9a0f9,1e0449de26e93ae1305c1579876d671aa5abfb8885bec23f40f1cf4a280e5b02,conv-47,83,4,1,0,True,1,True,True,True,True,114,114,31953,31903,32,25,57,25,1,k,1,1,1,32000,32000
5b5b23a948c01d77a3ca9c1f8dc5accd5fa1085ff50886a15beaa5ff19196a14,cfd4b8dc551d54f03d955f7dd5394256d06e1a5aa5d619755d93b5660dac5144,conv-47,84,4,1,0,True,1,True,True,True,True,94,98,31993,31916,32,20,46,24,1,k,1,1,1,32000,32000
31b3598a853c3e06d7842e7f715cce2b99bff2426f8ffd6b144c3be01424777a,86f79666a09b3f1878732b615d5d6d67430af930859e60f32ce9be91aa06c252,conv-47,85,4,1,0,True,1,True,True,True,True,122,118,31970,31970,32,29,57,20,1,k,1,1,1,32000,32000
f9a1e6b5dace81388f05db3f99e85d80574c719a6cb1d0cbe8116e1c1df03ba1,d465911423b95caa8c6d9532c38c733366bd390e883e21238f5eb2ff97bb53e7,conv-47,86,4,1,0,True,1,True,True,True,True,122,120,31981,31976,32,20,68,24,1,k,1,1,1,32000,32000
7fdf0314fbf57fe77a00a8c3cb82c2800761ab4cc42317faccea0a270f61a44f,6d9c915bd4b789b386f7b0e6cda7578154a14589d73ba2365dea82f87b123df7,conv-47,87,4,1,0,True,1,True,True,True,True,118,116,31925,31945,32,5,79,28,1,k,1,2,2,32000,32000
fa08d10585f711112b4d344e8610ca5acc95ef3396a69b85e09d3cacacad3f35,24abd247fdd8b948e367b7893a3b41fd061b972363c96f9a2d6a62c2baa53d69,conv-47,88,4,1,0,True,1,True,True,True,True,101,106,31924,31986,32,16,58,21,1,coverage,1,35,35,32000,32000
cee222b521445c487027c6ea1fc3300b1046ddf1d2cf414449a47a3b72419ff8,559a9ed26aa9547e2fd5d27f5662aafc6c674484f04b2b5619b82b2ef36f847d,conv-47,89,4,1,0,True,1,True,True,True,True,104,107,31917,31889,32,66,9,17,1,k,1,1,1,32000,32000
f876613e21f19f30fe03a115872e1f7167677856d0047fbfeb90eac723c609d9,68e679a249d1de9896ce7a05ee0577c8a5b9e90fd0d50de62645a954896ae5d3,conv-47,90,4,1,0,True,1,True,True,True,True,93,98,31935,31982,32,10,56,19,1,k,1,3,3,32000,32000
58a980e0a67ca43024eaaebea9c1191c836ac38c183f2c17f7cbc8c37e927239,8a83f5c589a48401d840df159380d587c5a94b751c5506f187afedcbbeb23952,conv-47,91,4,1,0,True,1,True,True,True,True,102,107,31997,31996,32,34,41,19,1,k,1,1,1,32000,32000
786f5d267155eef1a399d380721976a836b6c9aac4d2082cc8434df8367d361d,9a3a970f653bd619863658f449645ab38128192b5f6a9adf8b026e4d5596fa06,conv-47,92,4,1,0,True,1,True,True,True,True,99,102,31984,31967,32,19,51,21,1,k,1,9,9,32000,32000
2e07e04e2fce5e986523cd680a511b944ba5acca2be49c196bfbfae659a60cf7,d14c37f002ce19f0373eea7a7c19fb64013ea69e80ad49cf6828317480eaa8af,conv-47,93,4,2,0,True,1,True,True,True,True,101,103,32000,31984,32,12,59,20,1,k,1,1,1,32000,32000
143bf2ebacea84a7362a8eca854135e0739b922ae0d331a6a994fe963e1d22f9,8ec9cf41de7ddf04cdd451af9de9fd7eda831c9787588789a7f503d6ddee4cf7,conv-47,94,4,1,0,True,1,True,True,True,True,90,97,31968,31987,32,65,0,36,1,k,1,1,1,32000,32000
aab7ca448a1e117635832e2a085c41d5941dedbadebe60aa981749ffeb68ee75,d69016e1e4694b3c0c12a937a19488785113feed68ca9311e24cd01d901ec716,conv-47,95,4,1,0,True,1,True,True,True,True,120,116,31980,31991,32,84,0,32,1,k,1,3,3,32000,32000
db6439d47f43285283798380d525d6ca8f4cedbc8d780b2c38c9f9353110cdc7,64176f2e7421b416138eca3c8464ceabb28ceca46bb04100e95e04bdd93b853b,conv-47,96,4,1,0,True,1,True,True,True,True,113,115,31999,31991,32,26,57,23,1,k,1,4,4,32000,32000
a00998166aa95e5f022baa269ea95c3d35de1635379c2942f599f9c046c927a8,9ce0365fb56e9fa31945e954310f5fb31c74bfd918506846ef1b3bcefd1ba7d4,conv-47,97,4,1,0,True,1,True,False,True,False,113,108,31929,31995,32,76,0,145,0,,1,9,9,32000,32000
2a72e7b8baf3d9ce43a2849221ff5ff19f0a536aa71f37a9a09aa23416146545,300fcd9058ad0ea7d2bc4fa58f7041613f427543c82a7cdc2843c5b371359afb,conv-47,98,4,1,0,True,1,True,False,True,False,122,110,31994,31997,32,78,0,112,0,,1,3,3,32000,32000
61c41768b13d3bdd893a5b3c946ad5d361b3e8176c7eb193c898165355177fbc,e13555ae328716b5cce45f4750076d4cbaf2c9d0e3a8ce49c1b42efd179333b6,conv-47,99,4,1,0,True,1,True,True,True,True,109,109,31998,31992,32,77,0,48,1,k,1,2,2,32000,32000
74a4a0ed24134f2b4dc2d12d78ad9a577b70502a387095344347a1536e59d7d7,c26a63ceb01b657eef43ae4f3bf7587414ffe1b1f1f1f561dd25f8becd3d8267,conv-47,100,4,1,0,True,1,True,True,True,True,110,109,32000,31977,32,29,48,25,1,k,1,24,24,32000,32000
78f27ba08533e1e95ecc51a5e981998b978c6a87fb9a1490e5dc471622d38605,8042d48669e16705cb88b6322c718a1b43430194839638be8a8eb9d72274b866,conv-47,101,4,1,0,True,1,True,True,True,True,109,111,31977,31948,32,52,27,26,1,k,1,3,3,32000,32000
6f5f425ae907e3b2fd6a32ca3d9767e6241f9d9e7073a44366c50f715ba988b1,f18d9f85ec6beab83981914874fc5ceb108b8ab5a6b2cd693e3191d606205c5c,conv-47,102,4,1,0,True,1,True,True,True,True,109,110,31979,31877,32,78,0,27,1,k,1,38,38,32000,32000
44d62fef4cf436ab13f116f5b4b725d146bdbd96bd203a820c0389ab1db5aef3,b1f3797bcd360b9da345288fdfdddb307f877fe9901d7971f1ad3c5fa2a0cd56,conv-47,103,4,1,0,True,1,True,True,True,True,100,107,31980,31964,32,75,0,39,1,k,1,7,7,32000,32000
97d48f1378a716ba46c7a13d69e435af221773987fb6d603138ee0d399aa110b,a7982603777fa3d0847329a09265952ebaa27b295b853284e0c329da60401c30,conv-47,104,4,1,0,True,1,True,True,True,True,113,113,31988,31943,32,23,58,19,1,k,1,1,1,32000,32000
8582323191a147cd627eeacc848904b805a0301e2d00bfdef7f9eae4101d4576,5bea8f15bd89aa84fceba280ddf05caf595e9f20b61b56d44f1ceed7c03ee8e4,conv-47,105,4,1,0,True,1,True,True,True,True,113,114,31975,31963,32,22,60,22,1,k,1,3,3,32000,32000
1a10d87f66b3c13bff75097859d6ac03d3e1c17fbb4450f98b4e320c3c7f9442,8f36a2cdda7d940209368d702c9a5ecef9930ccd9462a5d948ca8f0910aa7cbb,conv-47,106,4,1,0,True,1,True,True,True,True,90,102,31990,31992,32,70,0,49,1,k,1,4,4,32000,32000
9435bfdbfa8036e33cc8155e700ba55a143072a0b4b8f07fd9b818cf6796f9fa,ff8303f6c64490afeca2bc879e4d4277f4b2a622f0dd2af50f74fe74cac1bebb,conv-47,107,4,1,0,True,1,True,True,True,True,101,100,32000,31915,32,37,31,25,1,k,1,4,4,32000,32000
0ba4ab87c21b1808cdcbd6400f5fa6162443a4b7d56c8bedce7c2839eb1848f6,a881aecafc71cfbb94332d38d0d0892510830913f675feb9e38b1ac7b7ef6f62,conv-47,108,4,1,0,True,1,True,True,True,True,95,100,31967,31890,32,68,0,18,1,k,1,7,7,32000,32000
544f4d72d0f8d7676df91894bc8e049bfe728018e338045315ac26dc4958e093,1d5747705f6949582c690d2dcb29c9febac67a33d05a72f4a0ad3661163553a4,conv-47,109,4,1,0,True,1,True,True,True,True,114,112,31960,31999,32,43,37,21,1,k,1,2,2,32000,32000
1f22ea9fdafe97937b45086bc4220a9d0a8c68cd491072cb6317ca5b71c473ba,a87ec21302bff0441810ef486ae5ad48aac2a666554aa01a0510191b3f33ad11,conv-47,110,4,1,0,True,1,True,True,True,True,92,99,31987,31804,32,67,0,31,1,k,1,1,1,32000,32000
52766dcb81a0294a61cfdcb3b05e9bdf00e7bcad6b6bf290c654ccd8881d85cd,c3fd7316f1374c3bbd2651c75e99fc7307edb152104d1456da6155cda24c0604,conv-47,111,4,1,0,True,1,True,True,True,True,95,99,31997,31951,32,67,0,23,1,k,1,40,40,32000,32000
1fbc8637100e337a092ec3c6c59e2c436683b608ec7c95e92198fc9226ee1fd8,24c3b59b52187efb97c1601f14eb0b1478cbdc49d25e3b814667c0fbf10d132a,conv-47,112,4,1,0,True,1,True,True,True,True,94,100,31982,31988,32,40,28,24,1,k,1,1,1,32000,32000
8bff7e8b2880d7d20a848766b75dfabee9425a89ae5961f4f11c308c436023a0,8164d09251ba3f9eb41eda33cbbd077bc0518405fcc87ab66fe4bb55097709c0,conv-47,113,4,1,0,True,1,True,True,True,True,122,118,31990,31902,32,86,0,26,1,k,1,1,1,32000,32000
dc9c71edda38cdc3ec95a18fe5480cbdb17614c461d3b5ce3511a090cefe2fa7,ee20841fad5c860f1f37ad4dbf7c202bd09d3145e5e63276253e75343a45ca32,conv-47,114,4,1,0,True,1,True,False,True,False,121,111,31996,31963,32,79,0,101,0,,1,3,3,32000,32000
d56afa81d13f2e9ef070c86bc421cb471c6f2ffcb5c67ab7946da0d3e06c5383,f6597eb607f9c74a64327e05e118db562ff54edb8655548b88a9390840f77f81,conv-47,115,4,1,0,True,1,True,True,True,True,110,109,31999,31927,32,77,0,28,1,k,1,1,1,32000,32000
e19d1aae103de0b919d5ef51bf1a685e32956c252e40e84e83dcb078a1323511,3bce3bc916d6bd1e0e266453d6efdee5812d10841c601897cec11ce1b152b1fa,conv-47,116,4,1,0,True,1,True,True,True,True,120,120,31995,31994,32,21,67,26,1,k,1,1,1,32000,32000
ceff852eb5fd6d0c45901b531373a653301e2cd66740ca6d30063c1790404550,b6e641e54ff4dfc5387ad05196e167b30fd91beb343cff5aa1fdd9b692b656eb,conv-47,117,4,1,0,True,1,True,False,True,False,91,98,31988,31876,32,66,0,62,0,,1,3,3,32000,32000
0175f462a4b66695096fc4f9151ca7e3e84e675bd4294d4ad71ce6c6e858fe16,9166a692c8e3ac99651cd3cc09cef52e9000d4055121740c6060bf5452c0ad70,conv-47,118,4,1,0,True,1,False,False,False,False,112,114,31987,32000,32,70,12,25,0,,0,196,196,32000,32000
e5ba75c35003223368c3cca1e84562de998819714b91728a888fd378b3ec2454,f59ea24c36fde11de7bd44dd71a5dfb4003fd087b362bfe4611eeed4e20315c4,conv-47,119,4,1,0,True,1,True,True,True,True,103,107,31975,31976,32,75,0,22,1,k,1,2,2,32000,32000
caa350851c17ba219fcf8d04dd1eb2aeaeb2fb7636642561dac57247dc98e7f6,401a252543300aac42dfb28fde5d659c4ad2ff5e6b0b935e8a89abf615c1837b,conv-47,120,4,1,0,True,1,True,True,True,True,94,99,31967,31916,32,40,27,22,1,k,1,1,1,32000,32000
3fa8cfb1449c05261a4f8409c515a74a47a911d1c1e2cbe4da25bacc0cd88d6e,b09a8f159866153714946c2b3b1bf0b8c476a46d8f445209cc25ebd66975c017,conv-47,121,4,1,0,True,1,True,True,True,True,110,111,31987,31965,32,46,33,24,1,k,1,1,1,32000,32000
19861434e2119d7552e2114f557e751a6be672b3171773d879bf918952e81a70,0521be61f19f3bfb58159ad4f6530cb08476d18c6c98bab8b24c98b928a4c5d0,conv-47,122,4,1,0,True,1,True,True,True,True,118,118,31941,31985,32,6,80,24,1,k,1,2,2,32000,32000
ed8ee90e3027fa0ca2b2b8308ae8f60fb6557a972feaae93a73bd781b3b2bdf7,8cbe6464dc3de0a1e42be093d24c8f5b7a0142b780bfd45efd0aea799d749066,conv-47,123,4,1,0,True,1,True,True,True,True,103,103,31991,31929,32,27,44,24,1,k,1,3,3,32000,32000
94f5f29f2d5a5e7271ead43c245f58da6f4076b1d3f50e98d7cc1547d3ebd0b9,cabfdbd0692c2a74f00bb8431ffdb5d66b8d533f7a04823a67b88aa292034a0a,conv-47,124,4,1,0,True,1,True,True,True,True,108,108,31982,31988,32,75,1,24,1,k,1,1,1,32000,32000
8e2d3abe4cba3cd6f8361ea6e5b631dd6f2ff32408a5566fc37fb40afbaebac7,b4cdf6914591e062c7805ea6be0f455d3ead5282cfccf37512497e7993bbe629,conv-47,125,4,1,0,True,1,True,True,True,True,106,110,31971,31995,32,18,60,19,1,k,1,1,1,32000,32000
0c69e249f93e086b1e2025f33355848e1a84350490389adc07b254073aa2f0dc,eb09709ea7383dccea16a3520b0fb171515c35b1397a7446910f0654098a285a,conv-47,126,4,1,0,True,1,True,False,True,False,94,98,31930,31962,32,54,12,21,0,,1,76,76,32000,32000
c8192bc3c3b7c0343f631a347cc8362acebd6d91821aa86407231c1fa2667c98,d48b6beb3c950022136e0a0a22de52d9e14b18fd5282b259af356d1608459e6a,conv-47,127,4,1,0,True,1,True,True,True,True,111,114,31926,31998,32,25,57,24,1,k,1,1,1,32000,32000
88823bd9db57f1a3195c21df433ef9c2dbb4e511956301b62242aa6aecf3d4d0,27dded6cd91fb8e0c76cb4003ba10c252153bd1d4cc817e81db683f77390f6ae,conv-47,128,4,1,0,True,1,True,False,True,False,110,110,31997,31908,32,77,1,26,0,,1,2,2,32000,32000
0a40384818c5bf2cb101a2a2eb9e946fae5448026e72f3a498456f9e418dcdae,e2c03bd4e8593f82b169329d740192ce19b0fd673bfa6b0b4212378b187ef9e8,conv-47,129,4,1,0,True,1,True,True,True,True,115,114,31960,31958,32,28,54,27,1,k,1,2,2,32000,32000
0decbf7c53b65503f737f5742e741c0e6021247f49e24d1b021f57afed6dc92c,89f13d2c8d7dac397a9aa01ec58337b6b8a3a9aa318b5e453a1fd25fa50e1391,conv-47,130,4,1,0,True,1,True,True,True,True,109,110,31931,31979,32,10,68,26,1,k,1,1,1,32000,32000
0da9682de89c5cc47c526991edf84c86be23dacc52ea921680fa5cfbe1e911ba,0e144b9076563cd2d78c1c9b9b0968cb0ff69abdc3d0e9c8bdb23de6efb8df72,conv-47,131,4,1,0,True,1,True,True,True,True,101,103,31972,31962,32,43,28,24,1,k,1,1,1,32000,32000
b44519b7cb11f59e3f4d7d92d5405af5de906a14bc17302be0f1ed111bb41050,29542381d4814182739f7b119dc7e7b5592ba507f5cd2ff932004de9b10d278e,conv-47,132,4,1,0,True,1,True,True,True,True,99,98,31971,31937,32,59,7,26,1,k,1,1,1,32000,32000
21be6ea2dc0ee14b5dc423bc0ce81202f29672f39eeefb4dd9185c6678c205b6,17998dfe4917f2e3d962731bff940c0269436a17cdf9782921fddcdc2016ccab,conv-47,133,4,1,0,True,1,True,False,True,False,97,103,31993,31931,32,71,0,40,0,,1,3,3,32000,32000
8530a5abe599597b4566b529228390efaaebb7e8a299463f2fd4935ff20c974d,93e5330d69b92a039c0630704c2e85ad944a1b10833161ebc598d0597798c20a,conv-47,134,4,1,0,True,1,True,False,True,False,91,102,31948,31998,32,70,0,55,0,,1,1,1,32000,32000
e96074b4d941ad8d64e8a1a0eb53f150b02547ad98ebc75601e916a3e73adc5b,3d3fb52b5d7255d55c45948867808216b82f718e7c08120bf88bd22146298335,conv-47,135,4,1,0,True,1,True,False,True,False,86,93,31983,31977,32,61,0,24,0,,1,6,6,32000,32000
5c4d966437cf2ad9434e1c5df6622897d26e8d81350390707429033c7d8f2d0a,9e003a10f2dff6c957affa982f90c8c307de6a62266b152d65992beb16bb7ed2,conv-47,136,4,1,0,True,1,True,False,True,False,87,104,31981,31906,32,72,0,133,0,,1,36,36,32000,32000
8ab0116f844cfc3f0188d799be9ce053473068fd3c0df29a9c17cc968f7d3677,38294a18f698d1b4b6eeaf914d33e80d032c76f127878e93a9fa9bc52b9b3da4,conv-47,137,4,1,0,True,1,True,False,True,False,93,107,31981,31972,32,75,0,119,0,,1,1,1,32000,32000
8736c16082dfbd9e2cf41ae7b46c1ea931c230c36a993c17d2fa3463dee92587,86419d7a531988185c94bfe1bb33ea14b042316305cb2c35f6502c83e7080a4a,conv-47,138,4,1,0,True,1,True,False,True,False,92,98,31986,31943,32,66,0,43,0,,1,1,1,32000,32000
07c4f0c4b2018b15f194daebb475835d2ae644711d0e574591677a922fe00a1a,a9df3a7c8b4f122eef02909aa3ce923bb07024024c8abb3d55778da32165cf1a,conv-47,139,4,1,0,True,1,True,False,True,False,88,96,31998,31845,32,64,0,31,0,,1,1,1,32000,32000
b1dea42385b8f4e35d0736971236ecb49588ab1f365de1d8a6d998a9b13b8b82,19f9362af48aef76ca6c859edf497c256fad1322dd91b9458ec934ec0934e2f5,conv-47,140,4,1,0,True,1,True,False,True,False,109,108,31982,31923,32,76,0,39,0,,1,1,1,32000,32000
bd70513c25b185207e9c996940347974d01e3ece81e58527fe45f83071f1649f,10544bf2bef808279555b7a58c955d9102fc383e01f46421f9c205cc816826c9,conv-47,141,4,2,0,True,2,True,True,True,True,92,98,31937,31999,32,44,22,19,2,recency,2,1,7,32000,32000
09223c3da8dd391422e02d4ac53faad284f30a77e63edd75f5e136aa1c799c6c,c03781116656795b485ec07941eea44f92fde18f1a067234244b64ccfd851afb,conv-47,142,4,2,0,True,2,True,True,True,True,94,99,31993,31918,32,67,0,20,2,recency,2,1,11,32000,32000
7d62ba6e846e4d6a62cca5ab44ef29565e95ccb73129ee9b344e8534b0c5ff1c,498ddcdf2bd99763cdab523dfcb3076480db9be801593a5730c4b3be6680823d,conv-47,143,4,2,0,True,2,True,True,True,True,119,117,31952,31971,32,8,77,18,2,recency,2,1,5,32000,32000
7184abae93ed9e15805aaac907141da0566f95dd1e5aac5ed55005ee988493d0,679c78aabaede6797ec8203017b75c81bf5d9f6537ee29cc208f0cc948cc4b99,conv-47,144,4,1,0,True,1,True,True,True,True,114,111,31944,31977,32,9,70,21,1,recency,1,2,2,32000,32000
5baa5b2145ef7c42a67dd383d6a13de78131241a5ac07532b95161b6491b88ca,4bcbd14c5f03b9690431735c6324b707127bbd8b01afbdf31e35e6a616db5805,conv-47,145,4,1,0,True,1,True,True,True,True,116,116,31989,31953,32,38,46,21,1,recency,1,3,3,32000,32000
5ffc3704158fe1de92c475142d32b50bb1081fe7c55427dca20a73dc10b2648b,d55fcc8df2b1cbc4ad4a6a15f41c43f8c8d57940261b1351ccefb1e39f4d9ba3,conv-47,146,4,1,0,True,1,True,True,True,True,94,99,31948,31955,32,67,0,25,1,recency,1,14,14,32000,32000
810da9027d8ac95e914f7a101f3eda2d97ffcca21acda3dbd2c23fe10ba916c1,c387e692816fb46174baddb98156254b8aafe5fc8fdb46fab1c182e807d49834,conv-47,147,4,1,0,True,1,False,True,False,True,100,105,31946,31948,32,73,0,198,1,recency,0,153,153,32000,32000
1a01ac60d778aad483ce762eabb894b76129b43f4ddb049c1f53073ccd0249a3,f9a6a513a70a9350249abec667a3e7cdc83a2bb5b8f850cd325fe44b1b3d72bd,conv-47,148,4,1,0,True,1,True,True,True,True,84,92,31927,31972,32,59,1,19,1,recency,1,1,1,32000,32000
21ed57380e4b39b24802b5914740c4f74040abfcf336ac575815a0c3a03b8c98,39af721021707c3e3df33f1a00265135adcc6c6221dc6cd75f74285e9d24cda3,conv-47,149,4,1,0,True,1,True,True,True,True,120,119,32000,31993,32,61,26,18,1,recency,1,3,3,32000,32000
b86aa1f0a8edd7a26ae528a5e5df0a4d770aee07b96e577a040f46ee32db3e09,a58f06f6489331b732e893ffd75a22b4ede4a53e6c48b166855dab14aa73c5ff,conv-47,150,5,1,0,True,1,True,True,True,True,109,109,32000,31953,32,6,71,24,1,k,1,1,1,32000,32000
d36099efac27358cbb46955a29fed825fad136b72e6d50ae62e531072dcb377c,1744fd9384d7d1b99dd2d6f104811b6c67d38d77652bcf1abf473cdbefd32449,conv-47,151,5,1,0,True,1,True,True,True,True,122,118,31998,31954,32,53,33,21,1,k,1,4,4,32000,32000
f6ee38b75f47397be0e2f7e184152b17d82deff54c4cd45e5df7b0903cbf10a0,a37d0a67af675cc9bcd02e0fe8ff023814714f20fff216377c5a42073d6f6201,conv-47,152,5,1,0,True,1,True,True,True,True,90,95,31961,31991,32,62,1,23,1,k,1,9,9,32000,32000
59b9bd128b3d728c9ff0628c7c19dcec516551f5a7fc34b0f15a8c987fbdd22c,1d0ba120c00e5854bcf6729e12c405c8636bc71c0a3f8ab0ab783fdaaa05e089,conv-47,153,5,1,0,True,1,True,True,True,True,106,108,31934,31939,32,5,71,20,1,coverage,1,39,39,32000,32000
4fbff303ea2cbd1127db6731f4dedbcb624b8a1823a4fce416204de85ac04273,ac06ee53fc17129d420bcdf3bc8330ec3c208132d256b814a93b318d3d61c18d,conv-47,154,5,1,0,True,1,True,True,True,True,100,103,31964,31915,32,51,20,23,1,k,1,2,2,32000,32000
573db2ec50984ab00ec60809cc7b69444bca91f2299d4521da0066b4764046e5,c6822f210b6681066ac0ba86cf62ab417fd336d221e42e1aecbacd7a9c5257a6,conv-47,155,5,1,0,True,1,True,True,True,True,111,112,31913,31948,32,80,0,30,1,k,1,1,1,32000,32000
8a577c1717bfd6ba12346a42819947e388dcb6b9fa4a1b9712c70c460f6800d6,d2cbf9864b8e4b1094f5a9f374346cfb5595dbb22a3dc55187e2d7450000ea1a,conv-47,156,5,1,0,True,1,True,True,True,True,102,107,31987,31879,32,4,71,17,1,k,1,1,1,32000,32000
c088ac4f38e5d7c59f4ef4fe2a3b91403642c644f572367c3e0f0def87665f19,d2d344afa1d80ac390a3c1b09bf1f6e6342c6cedc18f59f6ef4718eefef6283e,conv-47,157,5,1,0,True,1,True,True,True,True,98,104,31989,31958,32,38,34,23,1,k,1,1,1,32000,32000
b090b4cb7c9db4207ba2ff41810bc17d787c3681ee9afe563ecfe0adb30e7d4c,f92e6db780110d4e711274abd0531ca3848f46992e31c2ea7fcfaa2e97276832,conv-47,158,5,1,0,True,1,True,True,True,True,104,106,31973,31987,32,48,26,23,1,k,1,36,36,32000,32000
abaaf47bd8dc6683ba80539b58d1c22381825e310681ef8906bc0ddaf5208c07,966dea750a2788bb0a098d74045d1a52da6cbd42a6d11c50ed055f228ac9ce84,conv-47,159,5,1,0,True,1,True,True,True,True,120,118,31982,31946,32,86,0,52,1,k,1,24,24,32000,32000
d2dda55aa89c4ff1ac5e70da75776199a4fe66db56bcf10788afb6b5bcc54742,1475a0a44d547930cc036a7936cad676fb7af8e0cc30b97a03dae0033a2aabdf,conv-47,160,5,1,0,True,1,True,True,True,True,113,112,31995,31893,32,80,0,29,1,k,1,3,3,32000,32000
6bf9b72a2ea3009aaf3a9ed9308c6304afed93e03dff3454d06655e220598fcb,70079c1ff0c3bd5eab36679a930a684ee3a4d0d48e38039c3187680c9a19ec60,conv-47,161,5,1,0,True,1,True,True,True,True,110,109,31977,31967,32,8,69,25,1,coverage,1,32,32,32000,32000
aac409a09e4a77258773775f1a3a2576941e8a5e8f9c29feb0ffc1264455729c,03227c60cb829a68f4a92cc7f83b19ac608663ec906cbbc66e51410dbe686876,conv-47,162,5,1,0,True,1,True,True,True,True,110,109,31972,31938,32,77,0,26,1,k,1,2,2,32000,32000
0179597e450a21af02f361e181c3bd523e736e422f80e7f5880bfcc34998f707,ec4394c370b5d904d2b456835f70fa4c424687bc4a719853fb39c9a451b5bf30,conv-47,163,5,1,0,True,1,True,True,True,True,93,98,31953,31840,32,66,0,23,1,k,1,27,27,32000,32000
6693c2c123b7f373fb8eb1ede2c90335c17144300296c810eee3c16346f149e7,037e25d003c7a7e429a8bbd76d70e9531b720410b17bf0831ca8cc7f356de2a5,conv-47,164,5,1,0,True,1,True,True,True,True,110,113,31979,31995,32,7,74,19,1,k,1,3,3,32000,32000
14979ab0881a72246ae98928b2edd390d3bcc54683f22ffc664fe10a7e826faa,1050d3b6ecb27af0a93c3e63a545f57c7fb1a72e4b35e3ee964cbd10bc21a6b5,conv-47,165,5,1,0,True,1,True,True,True,True,104,106,31947,31949,32,74,0,32,1,k,1,60,60,32000,32000
3a08a3a62e3937d0ea82629b4df07c8061c329e94c8b371a35915d7ad1bac862,7f4353bb9c1de9c2f719a2ce281ecc4d1234efab5ec9e5c6a87bf01dbfc6b389,conv-47,166,5,1,0,True,1,True,False,True,False,95,104,31979,31990,32,71,1,50,0,,1,5,5,32000,32000
06bf20100000ca7f077b49b1a0057a7747283414b03065cde7493ed69f2310b2,0c9e0ab678da4514f44f7d9a9189294877cc8c9eeda91e99a103a422600f58f9,conv-47,167,5,1,0,True,1,True,True,True,True,115,113,32000,31941,32,40,41,21,1,k,1,2,2,32000,32000
f993bf39afc555d515794fb5f0641a4a1502b6c7d4501a89ba22a45aa4f47dcd,739b8ae0caee8f1b08fb0fa63362c82f25ae8cf36a81a36d1b7aac986c672321,conv-47,168,5,1,0,True,1,True,True,True,True,100,101,31982,31927,32,43,26,30,1,k,1,1,1,32000,32000
